ds;city;pres;prcp
19.06.2022;Berlin;1007.9;3.8
20.06.2022;Berlin;1011.1;8.3
21.06.2022;Berlin;1013;0
22.06.2022;Berlin;1012.1;0
23.06.2022;Berlin;1013.6;0
24.06.2022;Berlin;1008.9;1.6
25.06.2022;Berlin;1010.6;3.8
26.06.2022;Berlin;1013.6;0.2
27.06.2022;Berlin;1012.7;1.3
28.06.2022;Berlin;1019.2;1.3
29.06.2022;Berlin;1016.9;0.2
30.06.2022;Berlin;1012.4;0
01.07.2022;Berlin;1014;2.9
02.07.2022;Berlin;1022.2;0
03.07.2022;Berlin;1017.3;0
04.07.2022;Berlin;1016.8;0
05.07.2022;Berlin;1019.2;0.1
06.07.2022;Berlin;1020.5;2
07.07.2022;Berlin;1016.6;7.6
08.07.2022;Berlin;1023.9;0
09.07.2022;Berlin;1021.8;2.3
10.07.2022;Berlin;1018.8;0
11.07.2022;Berlin;1020.2;0
12.07.2022;Berlin;1021.9;0
13.07.2022;Berlin;1017.7;0
14.07.2022;Berlin;1016.5;0
15.07.2022;Berlin;1018.3;0
16.07.2022;Berlin;1018.5;1
17.07.2022;Berlin;1025.2;0
18.07.2022;Berlin;1023.1;0
19.07.2022;Berlin;1019;0
20.07.2022;Berlin;1017;0
21.07.2022;Berlin;1015.8;1.2
22.07.2022;Berlin;1017.2;1.4
23.07.2022;Berlin;1016.9;3.6
24.07.2022;Berlin;1018.9;0
25.07.2022;Berlin;1010.3;3.6
26.07.2022;Berlin;1011.8;1.8
27.07.2022;Berlin;1016.8;0
28.07.2022;Berlin;1019.3;0
29.07.2022;Berlin;1017.4;0
30.07.2022;Berlin;1015.9;0
31.07.2022;Berlin;1014.7;0.2
01.08.2022;Berlin;1013.7;0.2
02.08.2022;Berlin;1017.5;0.1
03.08.2022;Berlin;1015.4;0
04.08.2022;Berlin;1012.8;0
05.08.2022;Berlin;1013.3;1.8
06.08.2022;Berlin;1024;0
07.08.2022;Berlin;1024.6;0
08.08.2022;Berlin;1023.8;0
09.08.2022;Berlin;1026.3;0
10.08.2022;Berlin;1026.2;0
11.08.2022;Berlin;1023.2;0
12.08.2022;Berlin;1021.1;0
13.08.2022;Berlin;1017.5;0.5
14.08.2022;Berlin;1011.1;0
15.08.2022;Berlin;1005.1;7.6
16.08.2022;Berlin;1007.9;0
17.08.2022;Berlin;1010.6;0
18.08.2022;Berlin;1010;11.5
19.08.2022;Berlin;1009.7;4.5
20.08.2022;Berlin;1013.4;2.1
21.08.2022;Berlin;1015.2;0
22.08.2022;Berlin;1016.5;0
23.08.2022;Berlin;1017.9;0
24.08.2022;Berlin;1020.2;0
25.08.2022;Berlin;1018.5;0
26.08.2022;Berlin;1013.1;21.8
27.08.2022;Berlin;1011.6;3.1
28.08.2022;Berlin;1015.3;0.1
29.08.2022;Berlin;1019;0.1
30.08.2022;Berlin;1021.4;0.2
31.08.2022;Berlin;1022.8;0
01.09.2022;Berlin;1022.8;0
02.09.2022;Berlin;1020.8;0
03.09.2022;Berlin;1018.5;0
04.09.2022;Berlin;1021.2;0
05.09.2022;Berlin;1024.2;0
06.09.2022;Berlin;1020.3;0
07.09.2022;Berlin;1014.3;0.7
08.09.2022;Berlin;1009.3;14
09.09.2022;Berlin;1010.7;0.1
10.09.2022;Berlin;1011.7;2.4
11.09.2022;Berlin;1015.2;1.1
12.09.2022;Berlin;1016.3;0
13.09.2022;Berlin;1008.6;1.3
14.09.2022;Berlin;1005.1;0
15.09.2022;Berlin;1003;0.1
16.09.2022;Berlin;1003.6;3.1
17.09.2022;Berlin;1003.9;2
18.09.2022;Berlin;1005.9;3.5
19.09.2022;Berlin;1011;4.9
20.09.2022;Berlin;1018.9;2.9
21.09.2022;Berlin;1024.8;0
22.09.2022;Berlin;1024.2;0
23.09.2022;Berlin;1018.7;0
24.09.2022;Berlin;1013.4;0.2
25.09.2022;Berlin;1011;0.1
26.09.2022;Berlin;1003.7;0.3
27.09.2022;Berlin;995.2;5.4
28.09.2022;Berlin;996.8;0.5
29.09.2022;Berlin;1002.8;0
30.09.2022;Berlin;1010.3;0
01.10.2022;Berlin;1007;3.4
02.10.2022;Berlin;1012.6;2
03.10.2022;Berlin;1019.9;0.4
04.10.2022;Berlin;1020.9;0
05.10.2022;Berlin;1017.2;0
06.10.2022;Berlin;1024.5;0
07.10.2022;Berlin;1024;0
08.10.2022;Berlin;1017.5;0.5
09.10.2022;Berlin;1024.9;0
10.10.2022;Berlin;1017.6;0
11.10.2022;Berlin;1023.8;0
12.10.2022;Berlin;1025.3;0
13.10.2022;Berlin;1019;0
14.10.2022;Berlin;1013.9;0.2
15.10.2022;Berlin;1008.5;0.7
16.10.2022;Berlin;1015.5;0
17.10.2022;Berlin;1022;0.7
18.10.2022;Berlin;1024.7;10.6
19.10.2022;Berlin;1026.7;0.1
20.10.2022;Berlin;1022.2;0.7
21.10.2022;Berlin;1011.8;2
22.10.2022;Berlin;1012.6;0.3
23.10.2022;Berlin;1014.8;1.5
24.10.2022;Berlin;1009.8;0.8
25.10.2022;Berlin;1014.3;1.1
26.10.2022;Berlin;1018.6;0
27.10.2022;Berlin;1024.1;0
28.10.2022;Berlin;1020.2;0
29.10.2022;Berlin;1020.1;0
30.10.2022;Berlin;1018;0
31.10.2022;Berlin;1019.5;0
01.11.2022;Berlin;1015.9;0.3
02.11.2022;Berlin;1019.2;0
03.11.2022;Berlin;1014.8;0
04.11.2022;Berlin;1005.6;2.4
05.11.2022;Berlin;1015.1;0.4
06.11.2022;Berlin;1015.6;0
07.11.2022;Berlin;1012.1;0
08.11.2022;Berlin;1012.2;0.1
09.11.2022;Berlin;1010.6;0.7
10.11.2022;Berlin;1021.5;0
11.11.2022;Berlin;1029.5;0
12.11.2022;Berlin;1032.5;0
13.11.2022;Berlin;1028.2;0
14.11.2022;Berlin;1019.3;0
15.11.2022;Berlin;1012.1;0
16.11.2022;Berlin;1006.7;0.1
17.11.2022;Berlin;1003.3;0.7
18.11.2022;Berlin;1007.6;0.1
19.11.2022;Berlin;1013.1;1.3
20.11.2022;Berlin;1009.4;0.3
21.11.2022;Berlin;1004.6;0
22.11.2022;Berlin;1002;0
23.11.2022;Berlin;1004.5;0
24.11.2022;Berlin;1011;0
25.11.2022;Berlin;1017.1;2.4
26.11.2022;Berlin;1026.8;0.4
27.11.2022;Berlin;1026.3;0
28.11.2022;Berlin;1017.4;0
29.11.2022;Berlin;1019;0.1
30.11.2022;Berlin;1025.3;0
01.12.2022;Berlin;1028.6;0.4
02.12.2022;Berlin;1026.7;0.2
03.12.2022;Berlin;1024.4;0.5
04.12.2022;Berlin;1020.4;1.1
05.12.2022;Berlin;1018;1.3
06.12.2022;Berlin;1014.9;0.7
07.12.2022;Berlin;1009.7;1.8
08.12.2022;Berlin;1006.8;1.9
09.12.2022;Berlin;1008.1;0
10.12.2022;Berlin;1010.1;0
11.12.2022;Berlin;1010.2;0.1
12.12.2022;Berlin;1010.8;0.2
13.12.2022;Berlin;1012.3;0
14.12.2022;Berlin;1006.3;0
15.12.2022;Berlin;1008.2;0
16.12.2022;Berlin;1014.9;0
17.12.2022;Berlin;1026.4;0
18.12.2022;Berlin;1033.2;0
19.12.2022;Berlin;1023.4;4.6
20.12.2022;Berlin;1015.9;2.8
21.12.2022;Berlin;1010.5;1.5
22.12.2022;Berlin;1004.8;2.7
23.12.2022;Berlin;1003.7;6.7
24.12.2022;Berlin;1009.3;3.6
25.12.2022;Berlin;1016;6.6
26.12.2022;Berlin;1010.7;0.4
27.12.2022;Berlin;1020.6;0
28.12.2022;Berlin;1013.8;1.1
29.12.2022;Berlin;1005.3;1.2
30.12.2022;Berlin;1010.7;1.3
31.12.2022;Berlin;1007.9;0.6
01.01.2023;Berlin;1014.6;0
02.01.2023;Berlin;1015.7;0.3
03.01.2023;Berlin;1026.3;0
04.01.2023;Berlin;1015.3;13.5
05.01.2023;Berlin;1012.4;2.4
06.01.2023;Berlin;1017.8;0.8
07.01.2023;Berlin;1015.6;0.3
08.01.2023;Berlin;1005.7;1.8
09.01.2023;Berlin;999.9;2.2
10.01.2023;Berlin;1014.5;0.1
11.01.2023;Berlin;1011.1;7.6
12.01.2023;Berlin;1007.8;2.2
13.01.2023;Berlin;1005.2;0.6
14.01.2023;Berlin;1008.6;10.4
15.01.2023;Berlin;998.3;1.2
16.01.2023;Berlin;992.6;0.1
17.01.2023;Berlin;985.2;0.4
18.01.2023;Berlin;995.2;0.3
19.01.2023;Berlin;1004.6;0
20.01.2023;Berlin;1015.9;0
21.01.2023;Berlin;1025.7;4.5
22.01.2023;Berlin;1029.9;0.3
23.01.2023;Berlin;1037.3;0
24.01.2023;Berlin;1039.8;0
25.01.2023;Berlin;1032.4;0
26.01.2023;Berlin;1022.2;0
27.01.2023;Berlin;1024.2;0.2
28.01.2023;Berlin;1027.7;0
29.01.2023;Berlin;1022.6;0.3
30.01.2023;Berlin;1007.3;2.5
31.01.2023;Berlin;1013;4.6
01.02.2023;Berlin;1008.6;7.1
02.02.2023;Berlin;1015.3;2.6
03.02.2023;Berlin;1013.6;6.7
04.02.2023;Berlin;1033.8;0
05.02.2023;Berlin;1038.6;0
06.02.2023;Berlin;1039.8;0.5
07.02.2023;Berlin;1042.3;0
08.02.2023;Berlin;1041.1;0
09.02.2023;Berlin;1033;0
10.02.2023;Berlin;1032.7;0
11.02.2023;Berlin;1028.1;0.5
12.02.2023;Berlin;1036.2;0.2
13.02.2023;Berlin;1037.1;0
14.02.2023;Berlin;1035.8;0
15.02.2023;Berlin;1027.8;0
16.02.2023;Berlin;1022.1;0.6
17.02.2023;Berlin;1013.6;2.9
18.02.2023;Berlin;1012.7;12
19.02.2023;Berlin;1017.8;0.6
20.02.2023;Berlin;1015;0.7
21.02.2023;Berlin;1013.7;1.1
22.02.2023;Berlin;1016;0
23.02.2023;Berlin;1012;0.9
24.02.2023;Berlin;1002.7;2.9
25.02.2023;Berlin;1001.1;2.7
26.02.2023;Berlin;1019.4;0.1
27.02.2023;Berlin;1028.7;0.1
28.02.2023;Berlin;1031.7;0
01.03.2023;Berlin;1028.9;0
02.03.2023;Berlin;1024.8;0
03.03.2023;Berlin;1022;0
04.03.2023;Berlin;1016.2;0.1
05.03.2023;Berlin;1010.8;1.2
06.03.2023;Berlin;1003.3;1.7
07.03.2023;Berlin;995.3;1.5
08.03.2023;Berlin;997.4;1
09.03.2023;Berlin;996.7;5.9
10.03.2023;Berlin;989.5;11.5
11.03.2023;Berlin;1002.3;2.5
12.03.2023;Berlin;1009.9;1.1
13.03.2023;Berlin;998.7;2.8
14.03.2023;Berlin;993.5;6.6
15.03.2023;Berlin;1013.3;0.1
16.03.2023;Berlin;1021.2;0
17.03.2023;Berlin;1014.2;0
18.03.2023;Berlin;1011.9;0.8
19.03.2023;Berlin;1014.4;5.4
20.03.2023;Berlin;1016.3;0
21.03.2023;Berlin;1014.9;1
22.03.2023;Berlin;1008.8;0.5
23.03.2023;Berlin;1005.2;3.6
24.03.2023;Berlin;1002.1;1.4
25.03.2023;Berlin;1002.1;4.8
26.03.2023;Berlin;1001.8;0.3
27.03.2023;Berlin;1010.9;1
28.03.2023;Berlin;1020.9;0.1
29.03.2023;Berlin;1016.8;0.2
30.03.2023;Berlin;1006.6;5
31.03.2023;Berlin;999.8;5.1
01.04.2023;Berlin;1001;3.9
02.04.2023;Berlin;1020.2;0
03.04.2023;Berlin;1031.3;0
04.04.2023;Berlin;1028.3;0
05.04.2023;Berlin;1023.2;0.1
06.04.2023;Berlin;1021;0
07.04.2023;Berlin;1019.9;1.7
08.04.2023;Berlin;1023.5;0
09.04.2023;Berlin;1026.6;0
10.04.2023;Berlin;1022.4;0.8
11.04.2023;Berlin;1010.2;4.9
12.04.2023;Berlin;1005.8;1.7
13.04.2023;Berlin;1004.1;0.6
14.04.2023;Berlin;1008;10.7
15.04.2023;Berlin;1008;5.2
16.04.2023;Berlin;1017.9;1.7
17.04.2023;Berlin;1024.6;2.2
18.04.2023;Berlin;1027.5;0
19.04.2023;Berlin;1023.8;4.7
20.04.2023;Berlin;1020.5;0.1
21.04.2023;Berlin;1018;0
22.04.2023;Berlin;1012.2;0.5
23.04.2023;Berlin;1006.8;1.7
24.04.2023;Berlin;1003;0.3
25.04.2023;Berlin;1008.2;0
26.04.2023;Berlin;1015.4;0.1
27.04.2023;Berlin;1019.9;0
28.04.2023;Berlin;1015.5;1.4
29.04.2023;Berlin;1012.9;0.8
30.04.2023;Berlin;1022.3;0
01.05.2023;Berlin;1017;0
02.05.2023;Berlin;1019.4;0
03.05.2023;Berlin;1027.4;0
04.05.2023;Berlin;1023.9;0
05.05.2023;Berlin;1019.5;5.6
06.05.2023;Berlin;1018.5;3.9
07.05.2023;Berlin;1023.5;0
08.05.2023;Berlin;1026.5;0
09.05.2023;Berlin;1019.8;0
10.05.2023;Berlin;1011.8;0
11.05.2023;Berlin;1014.9;0
12.05.2023;Berlin;1018.7;0
13.05.2023;Berlin;1021.1;0
14.05.2023;Berlin;1017.5;0
15.05.2023;Berlin;1008.9;1.1
16.05.2023;Berlin;1013.5;0
17.05.2023;Berlin;1021.7;0
18.05.2023;Berlin;1027.3;0
19.05.2023;Berlin;1026.5;0
20.05.2023;Berlin;1024;0
21.05.2023;Berlin;1018.6;0
22.05.2023;Berlin;1015.7;0
23.05.2023;Berlin;1012.6;1.7
24.05.2023;Berlin;1020;0
25.05.2023;Berlin;1024;0
26.05.2023;Berlin;1026.3;0
27.05.2023;Berlin;1026.4;0
28.05.2023;Berlin;1020.5;0
29.05.2023;Berlin;1021.1;0
30.05.2023;Berlin;1023.7;0
31.05.2023;Berlin;1023.2;0
01.06.2023;Berlin;1017;0
02.06.2023;Berlin;1019.4;0.1
03.06.2023;Berlin;1023.1;0
04.06.2023;Berlin;1021.7;0
05.06.2023;Berlin;1020.6;0
06.06.2023;Berlin;1018.8;0
07.06.2023;Berlin;1017.9;0
08.06.2023;Berlin;1016.2;0
09.06.2023;Berlin;1015.4;0
10.06.2023;Berlin;1017;0.5
11.06.2023;Berlin;1019.6;0
12.06.2023;Berlin;1019.3;0
13.06.2023;Berlin;1016.2;0
14.06.2023;Berlin;1018.1;0
15.06.2023;Berlin;1017.2;2.2
16.06.2023;Berlin;1014.6;14.9
17.06.2023;Berlin;1013.3;2.8
18.06.2023;Berlin;1013.9;0
19.06.2023;Berlin;1012.9;0.1
20.06.2023;Berlin;1013;4.7
21.06.2023;Berlin;1014.2;0.7
22.06.2023;Berlin;1017.5;14.4
23.06.2023;Berlin;1015;24.3
24.06.2023;Berlin;1022.3;0
25.06.2023;Berlin;1019;0.1
26.06.2023;Berlin;1013.3;17.3
27.06.2023;Berlin;1014.9;4.6
28.06.2023;Berlin;1015.3;0.1
29.06.2023;Berlin;1014.4;0.4
30.06.2023;Berlin;1010.1;3.3
01.07.2023;Berlin;1005.6;1.1
02.07.2023;Berlin;1005.4;0.5
03.07.2023;Berlin;1008.8;0
04.07.2023;Berlin;1011.3;0.1
05.07.2023;Berlin;1010.5;0.9
06.07.2023;Berlin;1016.9;0
07.07.2023;Berlin;1021.4;0
08.07.2023;Berlin;1020.3;0
09.07.2023;Berlin;1020.1;0.3
10.07.2023;Berlin;1017.3;0.9
11.07.2023;Berlin;1015.6;0
12.07.2023;Berlin;1008.4;0.1
13.07.2023;Berlin;1014.1;0.5
14.07.2023;Berlin;1016.3;0
15.07.2023;Berlin;1009.6;1.9
16.07.2023;Berlin;1012;0.5
17.07.2023;Berlin;1016;0
18.07.2023;Berlin;1018.3;0
19.07.2023;Berlin;1011.2;1.7
20.07.2023;Berlin;1011.5;0.2
21.07.2023;Berlin;1010.9;4.9
22.07.2023;Berlin;1012.2;0.2
23.07.2023;Berlin;1008.8;0.2
24.07.2023;Berlin;1002.9;18.8
25.07.2023;Berlin;1003.2;0.6
26.07.2023;Berlin;1009.2;2.9
27.07.2023;Berlin;1008.3;8.8
28.07.2023;Berlin;1004.5;5.2
29.07.2023;Berlin;1006.9;8.2
30.07.2023;Berlin;1009;1.5
31.07.2023;Berlin;1007.5;3.1
01.08.2023;Berlin;998.3;4.8
02.08.2023;Berlin;998.3;3
03.08.2023;Berlin;997.1;6.1
04.08.2023;Berlin;1009.4;0.2
05.08.2023;Berlin;1012.7;0.4
06.08.2023;Berlin;1004.3;4.5
07.08.2023;Berlin;1004.6;1.1
08.08.2023;Berlin;1009.2;3.8
09.08.2023;Berlin;1013.6;0.4
10.08.2023;Berlin;1019.8;0
11.08.2023;Berlin;1021.1;0
12.08.2023;Berlin;1016.8;3
13.08.2023;Berlin;1017;0
14.08.2023;Berlin;1015.8;7.7
15.08.2023;Berlin;1015.2;5.4
16.08.2023;Berlin;1019.3;1.1
17.08.2023;Berlin;1019.1;2.2
18.08.2023;Berlin;1017.4;0.2
19.08.2023;Berlin;1017;0
20.08.2023;Berlin;1020.3;0
21.08.2023;Berlin;1021.8;0
22.08.2023;Berlin;1019.4;0.1
23.08.2023;Berlin;1018.5;0
24.08.2023;Berlin;1015.8;0
25.08.2023;Berlin;1008.5;1.5
26.08.2023;Berlin;1009.4;0.5
27.08.2023;Berlin;1009.6;0.7
28.08.2023;Berlin;1010.2;0
29.08.2023;Berlin;1008.8;5.5
30.08.2023;Berlin;1006.8;0.2
31.08.2023;Berlin;1008.2;3
01.09.2023;Berlin;1013.4;0.1
02.09.2023;Berlin;1019.5;0
03.09.2023;Berlin;1025.2;0
04.09.2023;Berlin;1027.7;0
05.09.2023;Berlin;1023.8;0
06.09.2023;Berlin;1022.7;0
07.09.2023;Berlin;1023.6;0
08.09.2023;Berlin;1020.7;0
09.09.2023;Berlin;1017.8;0
10.09.2023;Berlin;1016.7;0
11.09.2023;Berlin;1013.8;0
12.09.2023;Berlin;1011.6;3.2
13.09.2023;Berlin;1012.5;7
14.09.2023;Berlin;1021.4;0
15.09.2023;Berlin;1021.8;0
16.09.2023;Berlin;1017.3;0
17.09.2023;Berlin;1015;0
18.09.2023;Berlin;1008.8;0.5
19.09.2023;Berlin;1008.8;0
20.09.2023;Berlin;1009.8;0
21.09.2023;Berlin;1003.3;0.6
22.09.2023;Berlin;1002.3;1.2
23.09.2023;Berlin;1012.2;0
24.09.2023;Berlin;1025.3;0
25.09.2023;Berlin;1026.4;0
26.09.2023;Berlin;1022.7;0
27.09.2023;Berlin;1020.2;0
28.09.2023;Berlin;1017;0
29.09.2023;Berlin;1016.4;1.2
30.09.2023;Berlin;1023.1;0
01.10.2023;Berlin;1023;0.4
02.10.2023;Berlin;1019.8;0
03.10.2023;Berlin;1011.9;7.2
04.10.2023;Berlin;1022;0.1
05.10.2023;Berlin;1021;1.8
06.10.2023;Berlin;1021;1
07.10.2023;Berlin;1014.6;13.1
08.10.2023;Berlin;1023;2.8
09.10.2023;Berlin;1018.2;3.8
10.10.2023;Berlin;1017.5;1.1
11.10.2023;Berlin;1011;0.8
12.10.2023;Berlin;1011.8;2.9
13.10.2023;Berlin;1008.8;0.9
14.10.2023;Berlin;1005.1;1.9
15.10.2023;Berlin;1013.9;0
16.10.2023;Berlin;1019.7;0.1
17.10.2023;Berlin;1021.1;0
18.10.2023;Berlin;1014.8;0
19.10.2023;Berlin;1000.5;2.5
20.10.2023;Berlin;991.9;7
21.10.2023;Berlin;996.7;1.1
22.10.2023;Berlin;1007.4;0.9
23.10.2023;Berlin;1013.8;0.2
24.10.2023;Berlin;1006.3;10.4
25.10.2023;Berlin;1001.1;4
26.10.2023;Berlin;994.6;5
27.10.2023;Berlin;994.6;4.8
28.10.2023;Berlin;999.4;5.6
29.10.2023;Berlin;1000.1;4.4
30.10.2023;Berlin;1001.9;0.9
31.10.2023;Berlin;997.8;3.6
01.11.2023;Berlin;1005.1;0.2
02.11.2023;Berlin;992.4;3
03.11.2023;Berlin;986.4;0.3
04.11.2023;Berlin;988;1.3
05.11.2023;Berlin;980.7;5.1
06.11.2023;Berlin;998.9;0.5
07.11.2023;Berlin;1009.1;0
08.11.2023;Berlin;1011.3;0.2
09.11.2023;Berlin;1004.9;0.2
10.11.2023;Berlin;1000.1;0.3
11.11.2023;Berlin;1001.5;0.4
12.11.2023;Berlin;1006.5;0.5
13.11.2023;Berlin;1005.5;4.6
14.11.2023;Berlin;998.6;2.6
15.11.2023;Berlin;1008.1;2.6
16.11.2023;Berlin;1010.8;1.9
17.11.2023;Berlin;1014.3;0.3
18.11.2023;Berlin;1023;3
19.11.2023;Berlin;1007.6;11.5
20.11.2023;Berlin;1005.5;9.6
21.11.2023;Berlin;1015.5;0.8
22.11.2023;Berlin;1027.5;0
23.11.2023;Berlin;1009.7;4.4
24.11.2023;Berlin;997.8;3.2
25.11.2023;Berlin;1003.5;0.4
26.11.2023;Berlin;1011.5;0
27.11.2023;Berlin;1005.7;1.6
28.11.2023;Berlin;1001.2;0.7
29.11.2023;Berlin;1001.8;2.1
30.11.2023;Berlin;1003.7;0
01.12.2023;Berlin;1006.4;0
02.12.2023;Berlin;1010.7;0.1
03.12.2023;Berlin;1020;0.1
04.12.2023;Berlin;1017.3;0
05.12.2023;Berlin;1010;0.7
06.12.2023;Berlin;1012.2;2.2
07.12.2023;Berlin;1019.4;0
08.12.2023;Berlin;1014.3;0.5
09.12.2023;Berlin;1009.6;2
10.12.2023;Berlin;1001.6;6.8
11.12.2023;Berlin;997.6;14.3
12.12.2023;Berlin;1005.7;1.8
13.12.2023;Berlin;1000.7;6.6
14.12.2023;Berlin;1014.4;0.3
15.12.2023;Berlin;1030.1;0.2
16.12.2023;Berlin;1034.5;0
17.12.2023;Berlin;1032;0
18.12.2023;Berlin;1027.1;0
19.12.2023;Berlin;1016.1;7.2
20.12.2023;Berlin;1006.8;5.8
21.12.2023;Berlin;988.5;11.8
22.12.2023;Berlin;988.5;2.1
23.12.2023;Berlin;999.2;5.7
24.12.2023;Berlin;998.7;10.7
25.12.2023;Berlin;1000.8;7.7
26.12.2023;Berlin;1006.4;6
27.12.2023;Berlin;1019;0.1
28.12.2023;Berlin;1011.1;0
29.12.2023;Berlin;1006.5;2.6
30.12.2023;Berlin;1009.8;2
31.12.2023;Berlin;1007.1;0.3
01.01.2024;Berlin;1005;1.1
02.01.2024;Berlin;999.3;8.7
03.01.2024;Berlin;989.4;3.1
04.01.2024;Berlin;997;2
05.01.2024;Berlin;1005.6;3.4
06.01.2024;Berlin;1010.8;0.1
07.01.2024;Berlin;1022.7;0.1
08.01.2024;Berlin;1033.1;0
09.01.2024;Berlin;1037.4;0
10.01.2024;Berlin;1033.7;0
11.01.2024;Berlin;1030.2;0
12.01.2024;Berlin;1027.8;0.1
13.01.2024;Berlin;1014.7;2.2
14.01.2024;Berlin;1001.9;1
15.01.2024;Berlin;993.5;1.7
16.01.2024;Berlin;1004.6;1.4
17.01.2024;Berlin;996;0.8
18.01.2024;Berlin;996.6;0
19.01.2024;Berlin;1013.6;0
20.01.2024;Berlin;1024.6;0
21.01.2024;Berlin;1024.6;0
22.01.2024;Berlin;1010.1;2.8
23.01.2024;Berlin;1017.3;2.5
24.01.2024;Berlin;1010;5.5
25.01.2024;Berlin;1020.9;0
26.01.2024;Berlin;1021.2;3.5
27.01.2024;Berlin;1024.6;0
28.01.2024;Berlin;1010.1;0
29.01.2024;Berlin;1017.3;0
